,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
518,2021-08-04 14:00:00,7116.0,44836.0,66921.0,53876.0,4339.0,2386.0,9655.0,6545.0,11273.0,2924.0,20195.0,2077.0,16980.0,19673.0,1374.0,72481.0,87196.0,3050.0,2652.0,6260.0,2220.0,14850.0,7946.0,3780.0,1.0,3.4285714285714284,1.4682994156168325,5.0341694249719975,76.0,55.0,12.919435420672118,9.34959142285482,82.0,60.142857142857146,9.595862077036049,7.038080025143165,67.0,48.42857142857143,11.439147151823093,8.26838141677618,2.0,7.0,2.15556729142192,7.544485519976719,2.0,2.7142857142857144,6.0072687952422426,8.152721936400187,8.0,6.714285714285714,4.627192855614231,3.8835368609619434,11.0,9.857142857142858,10.604965051819716,9.503150500981304,29.0,21.857142857142858,17.405186745650205,13.118194936376755,6.0,7.571428571428571,18.44394577479942,23.274503001532604,43.0,25.857142857142858,15.825288811520812,9.516203571047397,2.0,1.1428571428571428,6.942997986530584,3.9674274208746203,28.0,22.0,10.73109411169536,8.431573944903496,11.0,15.857142857142858,3.3100924719469664,4.771691745274198,2.0,1.2857142857142858,10.417751849150953,6.697126188739902,98.0,78.71428571428571,9.22734193233722,4.771691745274198,145.0,101.28571428571429,14.99171320128908,10.472043999718185,1.0,2.5714285714285716,2.005052732886875,5.155849884566253,12.0,12.857142857142858,10.546947098271179,11.300300462433407,6.0,2.5714285714285716,24.37043054427295,10.444470233259835,2.0,2.0,5.329638117571816,5.329638117571816,33.0,13.428571428571429,21.330920138327784,8.68011468832386,22.0,16.714285714285715,21.23798123334749,16.135349378582188,6.0,6.0,11.43728555089592,11.43728555089592,24043.0,18264.0,211941.0,179872.0,36485.0,251191.0,36.0,18.0,14.30745935290541,7.153729676452705,37.0,31.428571428571427,13.027251601999858,11.06561912138984,272.0,208.14285714285714,10.768826938220586,8.240641202199262,286.0,205.85714285714286,12.429491968418661,8.94650246078486,64.0,61.57142857142857,11.722212860732785,11.277396747713908,344.0,257.57142857142856,11.081010562393498,8.296952676077856
519,2021-08-05 14:00:00,7133.0,44932.0,67003.0,53938.0,4348.0,2388.0,9672.0,6566.0,11291.0,2929.0,20230.0,2079.0,17012.0,19692.0,1378.0,72596.0,87313.0,3052.0,2655.0,6277.0,2223.0,14875.0,7967.0,3785.0,17.0,5.142857142857143,24.961090065486154,7.551254137457996,96.0,57.42857142857143,16.31928684716478,9.762430524643216,82.0,63.0,9.595862077036049,7.372430620161843,62.0,51.142857142857146,10.585479453925847,8.731801024206113,9.0,6.142857142857143,9.70005281139864,6.620670966510183,2.0,2.142857142857143,6.0072687952422426,6.436359423473832,17.0,8.428571428571429,9.83278481818024,4.875078187164993,21.0,11.571428571428571,20.245842371655822,11.155872327238923,18.0,20.714285714285715,10.803219359369093,12.432276246893002,5.0,7.857142857142857,15.369954812332853,24.15278613366591,35.0,28.285714285714285,12.881049032633218,10.40999064678113,2.0,1.4285714285714286,6.942997986530584,4.959284276093276,32.0,22.714285714285715,12.264107556223268,8.705326345712052,19.0,16.428571428571427,5.71743245154476,4.943644600959756,4.0,1.7142857142857142,20.835503698301906,8.929501584986536,115.0,86.42857142857143,10.828003287946737,4.943644600959756,117.0,105.85714285714286,12.096761686557397,10.9446891449805,2.0,2.2857142857142856,4.01010546577375,4.582977675170004,17.0,13.571428571428571,14.941508389217505,11.928094932568596,3.0,2.4285714285714284,12.185215272136475,9.864221886967622,3.0,2.142857142857143,7.9944571763577255,5.710326554541233,25.0,15.714285714285714,16.159787983581655,10.157581018251326,21.0,18.285714285714285,20.272618450013518,17.652348038107007,5.0,6.142857142857143,9.531071292413268,11.7096018735363,24087.0,18294.0,212249.0,180139.0,36565.0,251524.0,44.0,22.285714285714285,17.486894764662168,8.856998647036681,30.0,29.285714285714285,10.562636434053939,10.311145090385988,308.0,219.14285714285714,12.194112856514488,8.676145232789064,267.0,220.57142857142858,11.60375648799924,9.585981817801406,80.0,65.71428571428571,14.652766075915983,12.036200705216698,333.0,270.7142857142857,10.72667592231696,8.72031354474073
520,2021-08-06 14:00:00,7142.0,45008.0,67125.0,54010.0,4358.0,2393.0,9681.0,6590.0,11339.0,2947.0,20274.0,2083.0,17044.0,19725.0,1379.0,72714.0,87492.0,3054.0,2661.0,6292.0,2230.0,14895.0,7994.0,3794.0,9.0,6.285714285714286,13.214694740551494,9.22931061244866,76.0,61.857142857142854,12.919435420672118,10.515254769080878,122.0,72.14285714285714,14.276770407297537,8.44235252422161,72.0,52.42857142857143,12.29281484972034,8.951315575093977,10.0,7.0,10.777836457109599,7.544485519976719,5.0,2.4285714285714284,15.018171988105607,7.294540679937009,9.0,8.571428571428571,5.20559196256601,4.957706631015247,24.0,13.571428571428571,23.13810556760665,13.084047791206142,48.0,25.428571428571427,28.808584958317578,15.261690841013477,18.0,9.285714285714286,55.331837324398265,28.54420179433244,44.0,31.142857142857142,16.193318783881757,11.4615048535267,4.0,1.7142857142857142,13.885995973061169,5.95114113131193,32.0,23.714285714285715,12.264107556223268,9.088579706844028,33.0,19.0,9.930277415840898,5.71743245154476,1.0,1.7142857142857142,5.2088759245754765,8.929501584986536,118.0,89.42857142857143,11.110472938936653,5.71743245154476,179.0,119.42857142857143,18.507011469177556,12.347854419978002,2.0,2.142857142857143,4.01010546577375,4.296541570471878,15.0,13.285714285714286,13.183683872838975,11.67697714451452,6.0,3.4285714285714284,24.37043054427295,13.925960311013114,7.0,2.7142857142857144,18.65373341150136,7.233080302418894,20.0,16.142857142857142,12.927830386865326,10.434605955112726,27.0,19.571428571428573,26.064795150017375,18.893528759536405,9.0,6.571428571428571,17.15592832634388,12.526550841457436,24120.0,18358.0,212593.0,180480.0,36673.0,251986.0,33.0,24.142857142857142,13.115171073496624,9.59508186762307,64.0,35.857142857142854,22.533624392648406,12.624865452131136,344.0,237.71428571428572,13.619398774808387,9.411411777940682,341.0,240.0,14.819778885422249,10.430342910561114,108.0,71.28571428571429,19.781234202486573,13.056661199789419,462.0,300.2857142857143,14.882054883214524,9.672875499232196
521,2021-08-07 14:00:00,7160.0,45091.0,67227.0,54103.0,4369.0,2395.0,9695.0,6611.0,11386.0,2950.0,20314.0,2087.0,17078.0,19755.0,1381.0,72825.0,87681.0,3060.0,2665.0,6308.0,2231.0,14910.0,8034.0,3800.0,18.0,8.0,26.429389481102987,11.746395324934662,83.0,66.42857142857143,14.109383419944548,11.292363666564913,102.0,76.28571428571429,11.936316242166793,8.927160886998694,93.0,58.714285714285715,15.87821918088877,10.024497823879086,11.0,7.571428571428571,11.85562010282056,8.16036188895441,2.0,2.5714285714285716,6.0072687952422426,7.723631308168598,14.0,9.285714285714286,8.097587497324904,5.370848850266517,21.0,14.857142857142858,20.245842371655822,14.323589160899358,47.0,28.0,28.208406105019293,16.80500789235192,3.0,7.857142857142857,9.22197288739971,24.15278613366591,40.0,33.57142857142857,14.721198894437963,12.355291929260432,4.0,2.142857142857143,13.885995973061169,7.438926414139912,34.0,26.0,13.030614278487223,9.964587389431404,30.0,19.428571428571427,9.027524923491725,5.846397093308927,2.0,1.8571428571428572,10.417751849150953,9.673626717068746,111.0,91.28571428571429,10.451377086626852,5.846397093308927,189.0,130.85714285714286,19.54092272443887,13.529467283133792,6.0,2.142857142857143,12.030316397321249,4.296541570471879,16.0,13.142857142857142,14.06259613102824,11.551418250487483,4.0,3.7142857142857144,16.246953696181965,15.086457003597541,1.0,2.7142857142857144,2.664819058785908,7.233080302418894,15.0,17.0,9.695872790148993,10.988655828835524,40.0,22.571428571428573,38.614511333359076,21.789617109538337,6.0,6.571428571428571,11.43728555089592,12.526550841457436,24157.0,18420.0,212949.0,180820.0,36770.0,252455.0,37.0,27.142857142857142,14.704888779375002,10.787370147031854,62.0,39.285714285714285,21.829448630378142,13.832023901737301,356.0,256.14285714285717,14.094494080906355,10.14102242659113,340.0,255.71428571428572,14.77631912329491,11.113282029704996,97.0,74.28571428571429,17.76647886704813,13.606139927636267,469.0,326.14285714285717,15.10754056326323,10.50579199084068
522,2021-08-08 14:00:00,7172.0,45158.0,67298.0,54172.0,4378.0,2403.0,9706.0,6624.0,11432.0,2956.0,20355.0,2090.0,17106.0,19803.0,1384.0,72971.0,87852.0,3066.0,2666.0,6328.0,2240.0,14934.0,8052.0,3823.0,12.0,8.857142857142858,17.61959298740199,13.00493768117766,67.0,68.0,11.389502278750419,11.559494850075051,71.0,79.14285714285714,8.30861228621414,9.26151148201737,69.0,61.285714285714285,11.78061423098199,10.463526925654813,9.0,7.285714285714286,9.70005281139864,7.852423704465565,8.0,3.5714285714285716,24.02907518096897,10.72726570578972,11.0,9.428571428571429,6.362390176469568,5.453477294116772,13.0,15.285714285714286,12.533140515786936,14.736769617463763,46.0,31.571428571428573,27.60822725172101,18.948503796988643,6.0,7.571428571428571,18.44394577479942,23.2745030015326,41.0,36.0,15.089228866798914,13.249079004994167,3.0,2.2857142857142856,10.414496979795876,7.93485484174924,28.0,26.857142857142858,10.73109411169536,10.293090270401672,48.0,24.142857142857142,14.444039877586762,7.2650081527147705,3.0,1.8571428571428572,15.62662777372643,9.673626717068746,146.0,99.28571428571429,13.746856348175859,7.2650081527147705,171.0,140.14285714285714,17.679882464968504,14.489527734447872,6.0,2.857142857142857,12.030316397321249,5.728722093962504,20.0,14.142857142857142,17.578245163785297,12.430330508676747,1.0,3.5714285714285716,4.061738424045491,14.506208657305326,9.0,3.2857142857142856,23.983371529073175,8.755834050296556,24.0,18.571428571428573,15.513396464238388,12.004413930660657,18.0,22.857142857142858,17.376530100011585,22.06543504763376,23.0,8.428571428571429,43.84292794510103,16.066663035782366,24196.0,18476.0,213243.0,181178.0,36876.0,252855.0,39.0,29.714285714285715,15.499747632314191,11.809331529382243,56.0,42.42857142857143,19.716921343567353,14.938585813876285,294.0,268.85714285714283,11.639834999400193,10.644397215194928,358.0,275.42857142857144,15.558594841586995,11.970060197358231,106.0,79.85714285714286,19.414915050588675,14.62660042220899,400.0,346.85714285714283,12.884896002783139,11.173045533841949
523,2021-08-09 14:00:00,7188.0,45203.0,67361.0,54235.0,4386.0,2404.0,9714.0,6631.0,11449.0,2970.0,20383.0,2090.0,17122.0,19820.0,1384.0,73058.0,87978.0,3068.0,2669.0,6345.0,2241.0,14946.0,8077.0,3833.0,16.0,11.0,23.49279064986932,16.151293571785157,45.0,68.85714285714286,7.64966570960849,11.705202768353308,63.0,80.57142857142857,7.372430620161842,9.42868677952671,63.0,65.42857142857143,10.756212993505295,11.170851589626817,8.0,7.0,8.62226916568768,7.544485519976719,1.0,2.857142857142857,3.0036343976211213,8.581812564631775,8.0,10.0,4.627192855614231,5.783991069517788,7.0,15.571428571428571,6.7486141238852735,15.012223255173364,17.0,31.142857142857142,10.20304050607081,18.691284288432236,14.0,7.714285714285714,43.03587347453199,23.713644567599257,28.0,36.285714285714285,10.304839226106575,13.354230425668726,0.0,2.2857142857142856,0.0,7.934854841749241,16.0,26.857142857142858,6.132053778111634,10.293090270401668,17.0,24.857142857142858,5.115597456645311,7.479949222321716,0.0,1.8571428571428572,0.0,9.673626717068746,87.0,102.28571428571429,8.191619878707533,7.479949222321716,126.0,143.85714285714286,13.02728181629258,14.873551914973504,2.0,3.0,4.01010546577375,6.015158198660629,17.0,14.571428571428571,14.941508389217505,12.80700719075786,3.0,3.5714285714285716,12.185215272136475,14.506208657305326,1.0,3.2857142857142856,2.664819058785908,8.755834050296556,12.0,18.714285714285715,7.756698232119194,12.096755576281124,25.0,25.428571428571427,24.134069583349422,24.547796490492555,10.0,9.142857142857142,19.062142584826535,17.428244648984258,24224.0,18504.0,213455.0,181419.0,36953.0,253147.0,28.0,32.0,11.128023941148651,12.71774164702703,28.0,41.714285714285715,9.858460671783677,14.687094470208336,212.0,276.57142857142856,8.39335040773075,10.949815626257905,241.0,282.42857142857144,10.473802672688452,12.274278532249596,77.0,83.42857142857143,14.10328734806913,15.280741764883809,292.0,357.14285714285717,9.40597408203169,11.504371431056372
524,2021-08-10 14:00:00,7189.0,45259.0,67407.0,54282.0,4394.0,2404.0,9723.0,6649.0,11479.0,2978.0,20423.0,2094.0,17152.0,19829.0,1386.0,73178.0,88102.0,3076.0,2681.0,6360.0,2241.0,14955.0,8103.0,3840.0,1.0,10.571428571428571,1.4682994156168325,15.522022393663658,56.0,71.28571428571429,9.519583994179454,12.118041870141704,46.0,81.14285714285714,5.3830445798007105,9.495556898530447,47.0,67.57142857142857,8.02447636023411,11.53670917443992,8.0,8.142857142857142,8.62226916568768,8.776238257932103,0.0,2.857142857142857,0.0,8.581812564631775,9.0,10.857142857142858,5.20559196256601,6.2797617326193125,18.0,16.428571428571427,17.35357917570499,15.838584168302173,30.0,33.57142857142857,18.005365598948487,20.148861503585213,8.0,8.571428571428571,24.59192769973256,26.348493963999175,40.0,38.714285714285715,14.721198894437963,14.248017501402458,4.0,2.7142857142857144,13.885995973061169,9.422640124577223,30.0,28.571428571428573,11.497600833959314,10.950096032342204,9.0,23.857142857142858,2.7082574770475176,7.179031724871992,2.0,2.0,10.417751849150953,10.417751849150957,120.0,113.57142857142857,11.298786039596596,7.179031724871992,124.0,150.14285714285714,12.820499565240317,15.523438989709186,8.0,3.857142857142857,16.040421863095,7.733774826849379,15.0,16.0,13.183683872838975,14.06259613102824,12.0,5.0,48.7408610885459,20.308692120227455,0.0,3.2857142857142856,0.0,8.755834050296556,9.0,19.714285714285715,5.817523674089396,12.74314709562439,26.0,25.571428571428573,25.0994323666834,24.685705459540266,7.0,9.428571428571429,13.343499809378574,17.97287729426502,24238.0,18554.0,213652.0,181703.0,37037.0,253421.0,14.0,33.0,5.564011970574326,13.115171073496624,50.0,46.714285714285715,17.60439405675657,16.44753387588399,197.0,283.2857142857143,7.799481275108292,11.21564276181272,284.0,302.42857142857144,12.342572444163984,13.143473774796357,84.0,88.0,15.38540437971178,16.11804268350758,274.0,367.7142857142857,8.826153761906449,11.84490082541564
525,2021-08-11 14:00:00,7196.0,45342.0,67524.0,54371.0,4403.0,2409.0,9729.0,6666.0,11510.0,2984.0,20458.0,2097.0,17185.0,19858.0,1386.0,73308.0,88268.0,3080.0,2688.0,6384.0,2248.0,15001.0,8130.0,3845.0,7.0,11.428571428571429,10.278095909317829,16.78056474990666,83.0,72.28571428571429,14.109383419944548,12.288034441466335,117.0,86.14285714285714,13.691656866014851,10.080670439813133,89.0,70.71428571428571,15.195285022570973,12.073300298832475,9.0,9.142857142857142,9.70005281139864,9.854021903643062,5.0,3.2857142857142856,15.018171988105607,9.869084449326541,6.0,10.571428571428571,3.470394641710673,6.114504844918805,17.0,17.285714285714285,16.38949144372138,16.664945081430982,31.0,33.857142857142854,18.605544452246768,20.32034117595615,6.0,8.571428571428571,18.44394577479942,26.348493963999175,35.0,37.57142857142857,12.881049032633218,13.82741181870423,3.0,2.857142857142857,10.414496979795876,9.918568552186551,33.0,29.285714285714285,12.647360917355245,11.22384843315076,29.0,26.428571428571427,8.726607426042003,7.9528195754569975,0.0,1.7142857142857142,0.0,8.929501584986536,130.0,118.14285714285714,12.240351542896311,7.9528195754569975,166.0,153.14285714285714,17.162926837337846,15.833612366287582,4.0,4.285714285714286,8.0202109315475,8.593083140943753,24.0,17.714285714285715,21.093894196542358,15.569302859352693,7.0,5.142857142857143,28.43216896831844,20.88894046651967,7.0,4.0,18.65373341150136,10.659276235143635,46.0,21.571428571428573,29.734009889790244,13.943588488690455,27.0,26.285714285714285,26.064795150017375,25.375250304778824,5.0,9.285714285714286,9.531071292413268,17.70056097162464,24294.0,18601.0,214009.0,182034.0,37132.0,253872.0,56.0,35.857142857142854,22.256047882297302,14.25068372055261,47.0,48.142857142857146,16.548130413351174,16.950516563219896,357.0,295.42857142857144,14.13408535641452,11.696393964411856,331.0,308.85714285714283,14.385181264148867,13.42285795990067,95.0,92.42857142857143,17.400159715150227,16.929177948424357,451.0,383.0,14.527720243137987,12.337287922664853
526,2021-08-12 14:00:00,7210.0,45436.0,67627.0,54469.0,4415.0,2412.0,9749.0,6686.0,11563.0,3013.0,20506.0,2099.0,17223.0,19882.0,1391.0,73452.0,88457.0,3095.0,2691.0,6418.0,2256.0,15039.0,8173.0,3855.0,14.0,11.0,20.556191818635657,16.151293571785157,94.0,72.0,15.979301704515512,12.239465135373583,103.0,89.14285714285714,12.05333895042333,10.431738564582743,98.0,75.85714285714286,16.731886878786018,12.951358502383929,12.0,9.571428571428571,12.93340374853152,10.315929180376331,3.0,3.4285714285714284,9.010903192863365,10.298175077558131,20.0,11.0,11.567982139035577,6.3623901764695665,20.0,17.142857142857142,19.28175463967221,16.52721826257618,53.0,38.857142857142854,31.809479224808992,23.321235442447566,29.0,12.0,89.14573791153053,36.88789154959885,48.0,39.42857142857143,17.665438673325554,14.510896053088848,2.0,2.857142857142857,6.942997986530584,9.918568552186551,38.0,30.142857142857142,14.56362772301513,11.552351314121026,24.0,27.142857142857142,7.222019938793381,8.167760645063941,5.0,1.8571428571428572,26.044379622877386,9.673626717068746,144.0,122.28571428571429,13.558543247515914,8.167760645063941,189.0,163.42857142857142,19.54092272443887,16.897063943127794,15.0,6.142857142857143,30.075790993303123,12.316752502019378,34.0,20.142857142857142,29.88301677843501,17.703804057812338,3.0,5.142857142857143,12.185215272136475,20.88894046651967,8.0,4.714285714285714,21.318552470287266,12.562718419990711,38.0,23.428571428571427,24.562877735044115,15.144029881756522,43.0,29.428571428571427,41.51059968336101,28.409247623828467,10.0,10.0,19.062142584826535,19.062142584826535,24348.0,18669.0,214386.0,182415.0,37299.0,254344.0,54.0,37.285714285714285,21.461189029358113,14.818440044080601,68.0,53.57142857142857,23.94197591718893,18.861850775096322,377.0,305.2857142857143,14.925910866577798,12.086650822992327,381.0,325.14285714285717,16.558169370515767,14.130631228831604,167.0,104.85714285714286,30.58764918347461,19.205589820932733,472.0,402.85714285714283,15.204177283284102,12.976930974231589
527,2021-08-13 14:00:00,7216.0,45523.0,67750.0,54537.0,4428.0,2416.0,9766.0,6707.0,11621.0,3022.0,20546.0,2112.0,17263.0,19910.0,1399.0,73535.0,88619.0,3104.0,2704.0,6448.0,2262.0,15073.0,8228.0,3878.0,6.0,10.571428571428571,8.809796493700995,15.522022393663658,87.0,73.57142857142857,14.78935370524308,12.506596318883721,123.0,89.28571428571429,14.393793115554073,10.448456094333677,68.0,75.28571428571429,11.609880691402543,12.8537964797671,13.0,10.0,14.01118739424248,10.7778364571096,4.0,3.2857142857142856,12.014537590484485,9.869084449326541,17.0,12.142857142857142,9.83278481818024,7.0234177272716,21.0,16.714285714285715,20.245842371655822,16.114037806011776,58.0,40.285714285714285,34.81037349130041,24.17863380430225,9.0,10.714285714285714,27.665918662199132,32.93561745499897,40.0,38.857142857142854,14.721198894437963,14.300593211739736,13.0,4.142857142857143,45.1294869124488,14.381924400670496,40.0,31.285714285714285,15.330134445279086,11.990355155414715,28.0,26.428571428571427,8.425689928592277,7.9528195754569975,8.0,2.857142857142857,41.67100739660381,14.882502641644223,83.0,117.28571428571429,7.814993677387645,7.9528195754569975,162.0,161.0,16.749362335233318,16.645971209707188,9.0,7.142857142857143,18.045474595981872,14.321805234906252,30.0,22.285714285714285,26.36736774567795,19.587187468217905,13.0,6.142857142857143,52.802599512591385,24.95067889056516,6.0,4.571428571428571,15.988914352715451,12.182029983021295,34.0,25.428571428571427,21.977311657671052,16.436812920443053,55.0,33.42857142857143,53.09495308336873,32.27069875716437,23.0,12.0,43.84292794510103,22.874571101791844,24401.0,18753.0,214749.0,182700.0,37464.0,254786.0,53.0,40.142857142857146,21.063759602888517,15.953952691136587,84.0,56.42857142857143,29.575382015351032,19.867816149768124,363.0,308.0,14.371633009463503,12.194112856514485,285.0,317.14285714285717,12.386032206291322,13.782953131812901,165.0,113.0,30.221330031576713,20.697032082231324,442.0,400.0,14.237810083075365,12.884896002783137
528,2021-08-14 14:00:00,7241.0,45595.0,67869.0,54641.0,4443.0,2424.0,9773.0,6733.0,11647.0,3033.0,20598.0,2116.0,17291.0,19952.0,1405.0,73645.0,88816.0,3117.0,2710.0,6481.0,2272.0,15111.0,8269.0,3901.0,25.0,11.571428571428571,36.707485390420814,16.99032180928049,72.0,72.0,12.239465135373585,12.239465135373583,119.0,91.71428571428571,13.925702282527924,10.732654100099552,104.0,76.85714285714286,17.75628811626271,13.122092041963379,15.0,10.571428571428571,16.1667546856644,11.393712826087292,8.0,4.142857142857143,24.02907518096897,12.443628218716075,7.0,11.142857142857142,4.048793748662452,6.445018620319821,26.0,17.428571428571427,25.066281031573872,16.802671900285784,26.0,37.285714285714285,15.604650185755355,22.378097244407403,11.0,11.857142857142858,33.813900587132274,36.44874998353219,52.0,40.57142857142857,19.137558562769353,14.931501735787078,4.0,4.142857142857143,13.885995973061169,14.381924400670496,28.0,30.428571428571427,10.73109411169536,11.661852274444445,42.0,28.142857142857142,12.638534892888417,8.468678142513667,6.0,3.4285714285714284,31.25325554745286,17.859003169973068,110.0,117.14285714285714,10.357220536296879,8.468678142513667,197.0,162.14285714285714,20.368051728647924,16.764132496022764,13.0,8.142857142857142,26.065685527529375,16.326857967793128,33.0,24.714285714285715,29.004104520245743,21.721688666677547,6.0,6.428571428571429,24.37043054427295,26.11117558314959,10.0,5.857142857142857,26.648190587859084,15.608225915746036,38.0,28.714285714285715,24.562877735044115,18.560670769713788,41.0,33.57142857142857,39.579874116693055,32.40860772621208,23.0,14.428571428571429,43.84292794510103,27.503948586678288,24468.0,18800.0,215121.0,183059.0,37635.0,255302.0,67.0,44.42857142857143,26.62777157346284,17.657221661720563,47.0,54.285714285714285,16.548130413351174,19.113342118764272,372.0,310.2857142857143,14.727954489036977,12.284607200533149,359.0,319.85714285714283,15.602054603714333,13.900915343301389,171.0,123.57142857142857,31.320287487270406,22.633290456548792,516.0,406.7142857142857,16.621515843590245,13.101178185686996
