,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
655,2021-12-19 15:00:00,11117.0,58351.0,84375.0,68634.0,6370.0,3935.0,13768.0,10164.0,15755.0,4760.0,27546.0,4124.0,24121.0,24760.0,2045.0,88931.0,107153.0,4641.0,3533.0,10768.0,3432.0,23796.0,12399.0,5540.0,18.0,34.142857142857146,26.429389481102987,50.13193719034614,173.0,205.0,29.40871483916153,34.848477121549784,287.0,304.85714285714283,33.58551726962617,35.675208488492906,451.0,328.85714285714283,77.00082635033156,56.146944015984566,20.0,22.857142857142858,21.555672914219198,24.635054759107653,35.0,24.142857142857142,105.12720391673926,72.51631617113851,68.0,67.14285714285714,39.33113927272096,38.83536860961943,56.0,40.57142857142857,53.98891299108219,39.11441655476363,101.0,78.85714285714286,60.61806418312658,47.32838957437888,11.0,17.285714285714285,33.813900587132274,53.136129494065,86.0,85.28571428571429,31.650577623041624,31.38769907135523,12.0,14.428571428571429,41.657987919183505,50.088771188542076,103.0,139.42857142857142,39.47509619659365,53.436468637829954,91.0,85.42857142857143,27.3834922679249,25.706951924990726,15.0,12.428571428571429,78.13313886863216,64.73888649115236,294.0,319.57142857142856,27.68202579701166,25.706951924990726,349.0,512.8571428571429,36.083502808619926,53.02487723411606,31.0,34.57142857142857,62.15663471949313,69.31753733694626,66.0,22.571428571428573,58.00820904049149,19.83830525627198,1.0,2.857142857142857,4.061738424045491,11.604966925844263,20.0,15.571428571428571,53.29638117571817,41.49503962966629,50.0,57.285714285714285,32.31957596716331,37.028999893807104,16.0,33.714285714285715,15.445804533343631,32.54651669525979,8.0,16.571428571428573,15.249714067861229,31.588693426283974,39037.0,25658.0,274009.0,223630.0,57684.0,319207.0,80.0,105.85714285714286,31.794354117567572,42.07074357342424,122.0,104.57142857142857,42.95472149848602,36.81833271298802,1173.0,1130.7142857142858,46.44056617107628,44.76642080673106,729.0,917.7142857142857,31.68216659082938,39.883644558002736,258.0,217.42857142857142,47.25517059482904,39.82412494204308,1337.0,1412.0,43.06776488930264,45.48368288982448
656,2021-12-20 15:00:00,11120.0,58435.0,84512.0,68810.0,6382.0,3944.0,13791.0,10179.0,15809.0,4764.0,27569.0,4125.0,24180.0,24814.0,2055.0,89116.0,107340.0,4656.0,3534.0,10778.0,3441.0,23805.0,12411.0,5544.0,3.0,32.714285714285715,4.404898246850498,48.03436659660781,84.0,196.85714285714286,14.279375991269182,33.46425189790635,137.0,292.14285714285717,16.032111031145593,34.18734834065979,176.0,331.85714285714283,30.04910296598305,56.65914463472291,12.0,23.142857142857142,12.93340374853152,24.9429929435965,9.0,24.857142857142858,27.03270957859009,74.66176931229644,23.0,64.14285714285714,13.303179459890915,37.100171288764095,15.0,40.857142857142854,14.461315979754158,39.389870192473225,54.0,80.42857142857143,32.40965807810728,48.27152777241904,4.0,17.285714285714285,12.29596384986628,53.136129494065,23.0,68.71428571428571,8.464689364301828,25.288916672230926,1.0,10.285714285714286,3.471498993265292,35.70684678787158,59.0,133.71428571428572,22.61194830678665,51.24644943136151,54.0,85.0,16.24954486228511,25.57798728322656,10.0,13.428571428571429,52.08875924575477,69.94776241572784,185.0,328.14285714285717,17.41896181104475,25.57798728322656,187.0,516.4285714285714,19.334140473386608,53.394131253852244,15.0,35.142857142857146,30.075790993303123,70.46328175573875,10.0,23.142857142857142,8.789122581892649,20.34054083238013,1.0,2.4285714285714284,4.061738424045491,9.864221886967622,9.0,16.428571428571427,23.983371529073175,43.779170251482775,9.0,44.142857142857146,5.817523674089396,28.53356849672418,12.0,30.428571428571427,11.584353400007723,29.37461040716244,4.0,16.0,7.624857033930614,30.49942813572245,39050.0,25725.0,274542.0,224025.0,57772.0,319835.0,13.0,87.14285714285714,5.166582544104731,34.63313573520753,67.0,106.0,23.589888036053797,37.32131540032392,533.0,1103.7142857142858,21.10214984585137,43.697456368010634,395.0,913.2857142857143,17.1666060402985,39.691179897153084,88.0,217.57142857142858,16.11804268350758,39.850290595750074,628.0,1400.0,20.229286724369526,45.097136009740986
657,2021-12-21 15:00:00,11135.0,58896.0,85160.0,69443.0,6452.0,3974.0,13886.0,10208.0,16016.0,4790.0,27811.0,4133.0,24352.0,25050.0,2066.0,90749.0,108786.0,4690.0,3545.0,10809.0,3453.0,23889.0,12461.0,5556.0,15.0,25.0,22.024491234252487,36.707485390420814,461.0,239.28571428571428,78.36657538065586,40.67679385268007,648.0,363.85714285714283,75.8307149502361,42.5795482756286,633.0,390.42857142857144,108.0743305537913,66.65925195294778,70.0,32.0,75.4448551997672,34.48907666275072,30.0,26.714285714285715,90.10903192863364,80.2399474793071,95.0,69.71428571428571,54.94791516041899,40.32268059892401,29.0,39.42857142857143,27.9585442275247,38.01260200392521,207.0,103.57142857142857,124.23702263274456,62.16138123446501,26.0,16.714285714285715,79.92376502413083,51.37956322979839,242.0,94.85714285714286,89.06325331134967,34.91027166395288,8.0,10.571428571428571,27.771991946122338,36.698703643090234,172.0,146.85714285714286,65.91957811470006,56.28349360623893,236.0,107.85714285714286,71.01652939813492,32.45610151064883,11.0,13.0,57.297635170330246,67.7153870194812,1633.0,536.5714285714286,153.75764668884366,32.45610151064883,1446.0,682.1428571428571,149.5035675107863,70.5275177696112,34.0,32.57142857142857,68.17179291815374,65.3074318711725,31.0,25.857142857142858,27.246280003867213,22.72615981889385,11.0,3.857142857142857,44.679122664500404,15.666705349889753,12.0,16.428571428571427,31.977828705430902,43.779170251482775,84.0,46.285714285714285,54.29688762483436,29.91869318103118,50.0,32.57142857142857,48.268139166698845,31.443244942878106,12.0,15.714285714285714,22.87457110179184,29.954795490441693,39157.0,26013.0,276787.0,227346.0,58007.0,322999.0,107.0,81.85714285714286,42.52494863224663,32.53243733815396,288.0,139.42857142857142,101.40130976691783,49.09111028398403,2245.0,1318.0,88.88241351582799,52.18130111976005,3321.0,1313.5714285714287,144.3298700248894,57.0875018229818,235.0,219.0,43.042500348003195,40.11194713281999,3164.0,1730.5714285714287,101.9195273820146,55.745582206326766
658,2021-12-22 15:00:00,11142.0,59067.0,85702.0,70093.0,6497.0,3982.0,13927.0,10236.0,16261.0,4806.0,27994.0,4137.0,24720.0,25186.0,2080.0,91183.0,109637.0,4714.0,3551.0,10871.0,3465.0,24056.0,12488.0,5564.0,7.0,21.857142857142858,10.278095909317829,32.092830084196486,171.0,240.14285714285714,29.06872969651226,40.82250177095833,542.0,404.42857142857144,63.42630787504316,47.32732672489383,650.0,448.57142857142856,110.97680072664194,76.58618775421004,45.0,35.142857142857146,48.5002640569932,37.876396692128026,8.0,26.571428571428573,24.02907518096897,79.81085685107551,41.0,65.0,23.714363385022935,37.59594195186562,28.0,37.857142857142854,26.994456495541094,36.49760699652239,245.0,131.28571428571428,147.0438190580793,78.794909454446,16.0,17.285714285714285,49.18385539946512,53.136129494065,183.0,108.14285714285714,67.34948494205368,39.799812725319775,4.0,9.571428571428571,13.885995973061169,33.22720464982494,368.0,174.85714285714286,141.03723689656758,67.01458771793428,136.0,120.14285714285714,40.92477965316249,36.15308790788829,14.0,14.571428571428571,72.92426294405666,75.90076347238552,434.0,547.0,40.86394284320769,36.15308790788829,851.0,750.4285714285714,87.98584782273798,77.58765462696704,24.0,32.714285714285715,48.121265589284995,65.59386797587062,62.0,32.0,54.492560007734426,28.12519226205648,6.0,4.285714285714286,24.37043054427295,17.407450388766392,12.0,16.0,31.977828705430902,42.63710494057454,167.0,62.857142857142854,107.94738373032546,40.630324073005305,27.0,31.142857142857142,26.064795150017375,30.064155252400997,8.0,14.714285714285714,15.249714067861229,28.048581231959044,39335.0,26309.0,278695.0,228814.0,58206.0,325574.0,178.0,94.28571428571429,70.74243791158784,37.47191735284749,296.0,170.71428571428572,104.21801281599886,60.106431136640275,1908.0,1453.142857142857,75.54015366957675,57.53177920986334,1468.0,1405.5714285714287,63.79893080293214,61.085799938696894,199.0,222.85714285714286,36.448755613841,40.818419782908805,2575.0,1936.2857142857142,82.94651801791645,62.372100150615225
659,2021-12-23 15:00:00,11163.0,59643.0,86506.0,71050.0,6561.0,3998.0,14013.0,10272.0,16530.0,4840.0,28210.0,4149.0,24886.0,25453.0,2102.0,92217.0,111395.0,4787.0,3564.0,11008.0,3505.0,24242.0,12536.0,5577.0,21.0,18.285714285714285,30.834287727953484,26.84890359985065,576.0,288.57142857142856,97.91572108298868,49.054999153679844,804.0,470.57142857142856,94.0862574382559,55.06754299957621,957.0,529.7142857142857,163.39199737753285,90.43999496579964,64.0,40.57142857142857,68.97815332550144,43.72722219741609,16.0,24.428571428571427,48.05815036193794,73.37449742760168,86.0,64.85714285714286,49.74232319785298,37.513313508015365,36.0,37.42857142857143,34.70715835140998,36.08442653995799,269.0,156.14285714285714,161.4481115372381,93.7136409507176,34.0,18.428571428571427,104.5156927238634,56.64926202259822,216.0,132.0,79.494474029965,48.57995635164527,12.0,9.571428571428571,41.657987919183505,33.22720464982494,166.0,171.14285714285714,63.62005794790821,65.5910752337298,267.0,145.57142857142858,80.34497181907636,43.80498998589557,22.0,16.571428571428573,114.59527034066049,86.31851532153647,1034.0,628.4285714285714,97.35787304119066,43.80498998589557,1758.0,886.2857142857143,181.76159867493934,91.63407753773149,73.0,38.857142857142854,146.36884950074187,77.91062047789,137.0,49.57142857142857,120.4109793719293,43.56893622738213,13.0,5.714285714285714,52.802599512591385,23.209933851688522,40.0,18.285714285714285,106.59276235143633,48.72811993208518,186.0,85.57142857142857,120.22882259784753,55.31264572665949,48.0,35.142857142857146,46.33741360003089,33.925606385736906,13.0,15.285714285714286,24.780785360274496,29.137846522520558,39554.0,26655.0,281551.0,231822.0,58625.0,329562.0,219.0,113.42857142857143,87.03704439684124,45.07985208812259,346.0,202.42857142857142,121.82240687275544,71.2726467954973,2856.0,1670.4285714285713,113.07268285131616,66.13439778813724,3008.0,1646.7142857142858,130.72696447903263,71.56581114883213,419.0,254.0,76.74386232260994,46.52253229103324,3988.0,2240.714285714286,128.4624131477479,72.17842635844768
660,2021-12-24 15:00:00,11395.0,60432.0,87711.0,72383.0,6658.0,4052.0,14178.0,10333.0,16917.0,4884.0,28577.0,4189.0,25210.0,25876.0,2124.0,93848.0,113413.0,4844.0,3581.0,11228.0,3535.0,24450.0,12606.0,5624.0,232.0,47.57142857142857,340.6454644231051,69.84910077148645,789.0,355.14285714285717,134.12413877513552,60.371647473291134,1205.0,576.0,141.0123634491273,67.40507995576542,1333.0,653.5714285714286,227.58780825940573,111.58656336799712,97.0,50.42857142857143,104.54501363396312,54.351089562281274,54.0,27.0,162.19625747154058,81.09812873577027,165.0,80.0,95.43585264704352,46.271928556142306,61.0,40.285714285714285,58.80935165100024,38.838962917054026,387.0,197.42857142857142,232.26921622643547,118.49245360831813,44.0,22.0,135.2556023485291,67.62780117426455,367.0,174.14285714285714,135.0669998564683,64.08979090114242,40.0,13.285714285714286,138.85995973061168,46.121343767667454,324.0,187.85714285714286,124.17408900676058,71.99688141264998,423.0,189.42857142857142,127.28810142123334,57.00237165976204,22.0,18.0,114.59527034066049,93.75976664235858,1631.0,804.1428571428571,153.56933358818375,57.00237165976204,2018.0,1046.857142857143,208.64329131173358,108.23573826507034,57.0,41.42857142857143,114.28800577455186,83.06647036245626,220.0,79.14285714285714,193.3606968016383,69.55962729097897,17.0,8.0,69.04955320877335,32.49390739236393,30.0,20.285714285714285,79.94457176357724,54.057758049657004,208.0,111.57142857142857,134.4494360233994,72.11882522958442,70.0,40.42857142857143,67.57539483337838,39.02823824050221,47.0,20.857142857142858,89.59207014868471,39.75818310549534,40034.0,27156.0,285790.0,235838.0,59230.0,334926.0,480.0,172.42857142857142,190.76612470540545,68.52818824982867,501.0,255.85714285714286,176.3960284487008,90.08419930186002,4239.0,2042.0,167.82741687910686,80.84538458767072,4016.0,2025.142857142857,174.5344047033893,88.01222684530616,605.0,309.42857142857144,110.8115434491146,56.67480592934645,5364.0,2694.0,172.78645539732187,86.77977457874444
661,2021-12-25 15:00:00,11450.0,61152.0,88970.0,73794.0,6774.0,4080.0,14342.0,10386.0,17303.0,4920.0,28881.0,4205.0,25510.0,26479.0,2145.0,95062.0,115452.0,4919.0,3593.0,11399.0,3558.0,24645.0,12689.0,5649.0,55.0,50.142857142857146,80.75646785892579,73.62472784021546,720.0,424.85714285714283,122.39465135373584,72.22255815992271,1259.0,697.4285714285714,147.3315896949803,81.61498024405921,1411.0,801.5714285714286,240.90502434660274,136.85512722575558,116.0,60.57142857142857,125.02290290247137,65.28289511163528,28.0,25.714285714285715,84.1017631333914,77.23631308168599,164.0,91.71428571428571,94.85745354009174,53.04746095186315,53.0,39.714285714285715,51.09664979513136,38.28805564163481,386.0,235.57142857142858,231.6690373731372,141.38498986983836,36.0,24.428571428571427,110.66367464879653,75.09320779739765,304.0,203.0,111.88111159772852,74.71008438927267,16.0,13.285714285714286,55.543983892244675,46.12134376766745,300.0,213.14285714285714,114.97600833959314,81.68771640127284,603.0,258.57142857142856,181.4532509621837,77.8086671977144,21.0,16.428571428571427,109.386394416085,85.57439018945426,1214.0,917.8571428571429,114.30605210058556,77.8086671977144,2039.0,1235.4285714285713,210.8145049477823,127.73235050714086,75.0,44.142857142857146,150.37895496651564,88.50875635172063,171.0,99.57142857142857,150.2939961503643,87.51454913684539,12.0,8.714285714285714,48.7408610885459,35.39514912382499,23.0,20.857142857142858,61.29083835207589,55.58051179753466,195.0,128.42857142857142,126.04634627193693,83.01513941279948,83.0,43.714285714285715,80.12511101672008,42.20014452859956,25.0,16.714285714285715,47.65535646206634,31.861009748924346,40300.0,27670.0,290247.0,239395.0,59745.0,340591.0,266.0,191.85714285714286,105.71622744091219,76.24967424980937,514.0,304.85714285714283,180.9731709034575,107.33650547748145,4457.0,2487.285714285714,176.45831493988658,98.47481398180601,3557.0,2356.285714285714,154.58637388694115,102.4036166469018,515.0,331.2857142857143,94.32718161370913,60.67815094651636,5665.0,3245.8571428571427,182.48233963941618,104.55632931401274
662,2021-12-26 15:00:00,11463.0,61568.0,89829.0,74650.0,6887.0,4094.0,14463.0,10417.0,17536.0,4951.0,29059.0,4213.0,25684.0,26787.0,2163.0,95821.0,116685.0,4964.0,3606.0,11587.0,3579.0,24729.0,12738.0,5675.0,13.0,49.42857142857143,19.087892403018824,72.57594254334629,416.0,459.57142857142856,70.71690967104738,78.12372885019211,859.0,779.1428571428571,100.52250639236543,91.1774072615934,856.0,859.4285714285714,146.14790988000848,146.73328201570945,113.0,73.85714285714286,121.78955196533849,79.60202069036663,14.0,22.714285714285715,42.0508815666957,68.22540988882261,121.0,99.28571428571429,69.98629194116523,57.426768475926615,31.0,36.142857142857146,29.886719691491923,34.84488517026478,233.0,254.42857142857142,139.84167281849992,152.70264824632025,31.0,27.285714285714285,95.29371983646368,83.8760391187307,178.0,216.14285714285714,65.50933508024893,79.54704974030228,8.0,12.714285714285714,27.771991946122338,44.13763005723013,174.0,223.28571428571428,66.68608483696401,85.57500049275431,308.0,289.57142857142856,92.68258921451506,87.13710961865584,18.0,16.857142857142858,93.75976664235857,87.80676558570089,759.0,984.2857142857143,71.46482170044847,87.13710961865584,1233.0,1361.7142857142858,127.48125777372024,140.78917264501234,45.0,46.142857142857146,90.22737297990938,92.51886181749437,188.0,117.0,165.2355045395818,102.832734208144,13.0,10.428571428571429,52.802599512591385,42.35812927933155,21.0,21.0,55.961200234504076,55.961200234504076,84.0,133.28571428571428,54.29688762483436,86.15475536389533,49.0,48.42857142857143,47.302776383364865,46.75114050717402,26.0,19.285714285714285,49.56157072054899,36.76270355645117,40405.0,28029.0,292981.0,241565.0,60168.0,344052.0,105.0,195.42857142857142,41.730089779307434,77.66906505862936,359.0,338.7142857142857,126.39954932751215,119.25719516734235,2734.0,2710.285714285714,108.24254723932015,107.30366842012656,2170.0,2562.1428571428573,94.30768381632339,111.35011910768665,423.0,354.85714285714283,77.47650062640575,64.99548380817016,3461.0,3549.285714285714,111.48656266408109,114.33044328183823
663,2021-12-27 15:00:00,11496.0,61954.0,90568.0,75330.0,6979.0,4110.0,14562.0,10456.0,17742.0,4968.0,29221.0,4217.0,25811.0,27072.0,2168.0,96701.0,118075.0,4987.0,3618.0,11649.0,3592.0,24762.0,12786.0,5686.0,33.0,53.714285714285715,48.453880715355474,78.86865432456129,386.0,502.7142857142857,65.61713253130839,85.4576940701977,739.0,865.1428571428571,86.47978140158098,101.24136017165559,680.0,931.4285714285714,116.09880691402542,159.02609686542976,92.0,85.28571428571429,99.15609540540832,91.91954806992044,16.0,23.714285714285715,48.05815036193794,71.22904428644374,99.0,110.14285714285714,57.26151158822611,63.70653020854592,39.0,39.57142857142857,37.599421547360805,38.15032882278001,206.0,276.14285714285717,123.63684377944628,165.73510334651155,17.0,29.142857142857142,52.2578463619317,89.58487947759718,162.0,236.0,59.62085552247375,86.85507347718398,4.0,13.142857142857142,13.885995973061169,45.625415340058126,127.0,233.0,48.67317686376109,89.29803314375067,285.0,322.57142857142856,85.7614867731714,97.06738703449675,5.0,16.142857142857142,26.044379622877386,84.08613992528983,880.0,1083.5714285714287,82.85776429037503,97.06738703449675,1390.0,1533.5714285714287,143.71366448132292,158.55767607471753,23.0,47.285714285714285,46.11621285639812,94.81035065507938,62.0,124.42857142857143,54.492560007734426,109.36179669754996,12.0,12.0,48.7408610885459,48.7408610885459,13.0,21.571428571428573,34.64264776421681,57.48395398238174,33.0,136.71428571428572,21.330920138327784,88.37095485878653,48.0,53.57142857142857,46.33741360003089,51.71586339289162,11.0,20.285714285714285,20.968356843309188,38.66891781493383,40475.0,28339.0,295297.0,243997.0,60402.0,347312.0,70.0,203.57142857142858,27.820059852871626,80.90527610273891,310.0,373.42857142857144,109.14724315189072,131.47967446960476,2316.0,2965.0,91.69339407690764,117.38813188170603,2432.0,2853.1428571428573,105.69414149368595,123.99690988674199,234.0,375.7142857142857,42.859340772054246,68.81566924939112,3260.0,3925.285714285714,105.01190242268258,126.44224552445438
664,2021-12-28 15:00:00,11515.0,62569.0,91409.0,76539.0,7055.0,4129.0,14664.0,10510.0,17888.0,5006.0,29559.0,4223.0,25992.0,27361.0,2175.0,97573.0,119466.0,5019.0,3634.0,11697.0,3624.0,24860.0,12870.0,5724.0,19.0,54.285714285714285,27.89768889671982,79.70768256205663,615.0,524.7142857142857,104.54543136464937,89.19753063933965,841.0,892.7142857142857,98.41609764374778,104.46784341358583,1209.0,1013.7142857142857,206.416849351554,173.07502812225303,76.0,86.14285714285714,81.91155707403296,92.84336262338698,19.0,22.142857142857142,57.06905355480131,66.50904737589626,102.0,111.14285714285714,58.99670890908144,64.2849293154977,54.0,43.142857142857146,52.060737527114966,41.59349929415005,146.0,267.42857142857144,87.62611258154931,160.50497333919793,38.0,30.857142857142858,116.81165657372968,94.85457827039703,338.0,249.71428571428572,124.39413065800079,91.90234166956272,6.0,12.857142857142858,20.828993959591752,44.63355848483947,181.0,234.28571428571428,69.36885836488786,89.79078746520608,289.0,330.14285714285717,86.9651567629703,99.34576237233037,7.0,15.571428571428571,36.46213147202833,81.10963939696099,872.0,974.8571428571429,82.10451188773526,99.34576237233037,1391.0,1525.7142857142858,143.81705560684904,157.7453172312979,32.0,47.0,64.16168745238,94.23747844568312,48.0,126.85714285714286,42.187788393084716,111.49629789600961,16.0,12.714285714285714,64.98781478472786,51.64210282000696,32.0,24.428571428571427,85.27420988114906,65.09772272177005,98.0,138.71428571428572,63.34636889564008,89.66373789747307,84.0,58.42857142857143,81.09047380005407,56.40476834051379,38.0,24.0,72.43614182234083,45.74914220358369,40598.0,28577.0,298534.0,246598.0,60754.0,351277.0,123.0,205.85714285714286,48.88381945576015,81.81368622038372,238.0,366.2857142857143,83.79691571016126,128.96476103292525,3237.0,3106.714285714286,128.1569588199266,122.99878121086296,2601.0,2750.285714285714,113.03884129320608,119.52676292507294,352.0,392.42857142857144,64.47217073403031,71.87705073310929,3965.0,4039.714285714286,127.72153162758785,130.12824613096487
665,2021-12-29 15:00:00,11661.0,63498.0,93056.0,78116.0,7140.0,4143.0,14809.0,10566.0,18070.0,5028.0,29990.0,4226.0,26255.0,28064.0,2194.0,99624.0,121402.0,5075.0,3659.0,11795.0,3653.0,25078.0,12971.0,5825.0,146.0,74.14285714285714,214.37171468005755,108.86391381501944,929.0,633.0,157.92309876058417,107.60529764849277,1647.0,1050.5714285714287,192.73640049851673,122.94071378836777,1577.0,1146.142857142857,269.24679191679127,195.68502686370294,85.0,91.85714285714286,91.6116098854316,99.0021263131639,14.0,23.0,42.0508815666957,69.0835911452858,145.0,126.0,83.86787050800793,72.87828747592413,56.0,47.142857142857146,53.98891299108219,45.44985022208449,182.0,258.42857142857144,109.23255130028748,155.1033636595134,22.0,31.714285714285715,67.62780117426455,97.48942766679694,431.0,285.14285714285717,158.62091808756907,104.94111783320776,3.0,12.714285714285714,10.414496979795876,44.13763005723014,263.0,219.28571428571428,100.79563397770998,84.0419870482264,703.0,411.14285714285717,211.54500070715613,123.72007966575805,19.0,16.285714285714285,98.96864256693405,84.83026505737205,2051.0,1205.857142857143,193.1150847267718,123.72007966575805,1936.0,1680.7142857142858,200.16521901859073,173.7709416878483,56.0,51.57142857142857,112.282953041665,103.40343379602314,98.0,132.0,86.13340130254797,116.01641808098297,25.0,15.428571428571429,101.54346060113728,62.666821399559005,29.0,26.857142857142858,77.27975270479135,71.56942615025011,218.0,146.0,140.913351216832,94.37316182411686,101.0,69.0,97.50164111673166,66.61003205004441,101.0,37.285714285714285,192.527640106748,71.07456020913894,40965.0,28869.0,303798.0,251016.0,61250.0,357459.0,367.0,232.85714285714286,145.85659951434124,92.54428073506276,292.0,365.7142857142857,102.80966129145835,128.7635679579909,5264.0,3586.1428571428573,208.40847427497488,141.97996986877698,4418.0,3171.714285714286,192.00522907857916,137.84194839302253,496.0,434.85714285714283,90.84714967067909,79.64824988408614,6182.0,4555.0,199.13606772301338,146.72675323169298
